MQ2,MQ3,MQ135,Humidity,Temperature,Label
2.22,5.28,4.3,83.7,39.1,Tidak Layak
2.2,5.25,4.3,83.7,39.1,Tidak Layak
2.2,5.28,4.32,83.7,39.1,Tidak Layak
2.19,5.28,4.32,83.6,39.1,Tidak Layak
2.19,5.21,4.28,83.6,39.1,Tidak Layak
2.2,5.23,4.32,83.6,39.1,Tidak Layak
2.2,5.25,4.3,83.6,39.1,Tidak Layak
2.2,5.23,4.3,83.5,39.1,Tidak Layak
2.19,5.23,4.32,83.5,39.1,Tidak Layak
2.19,5.21,4.28,83.5,39.1,Tidak Layak
2.19,5.23,4.32,83.5,39.1,Tidak Layak
2.2,5.28,4.3,83.5,39.1,Tidak Layak
2.19,5.19,4.32,83.5,39.2,Tidak Layak
2.2,5.23,4.34,83.5,39.1,Tidak Layak
2.19,5.25,4.32,83.5,39.1,Tidak Layak
2.2,5.28,4.3,83.5,39.1,Tidak Layak
2.19,5.23,4.34,83.5,39.2,Tidak Layak
2.19,5.23,4.34,83.4,39.1,Tidak Layak
2.19,5.23,4.28,83.4,39.1,Tidak Layak
2.22,5.23,4.3,83.4,39.2,Tidak Layak
2.22,5.23,4.3,83.4,39.3,Tidak Layak
2.2,5.23,4.32,83.3,39.2,Tidak Layak
2.2,5.3,4.34,83.2,39.2,Tidak Layak
2.2,5.3,4.36,83.2,39.2,Tidak Layak
2.23,5.34,4.36,83.1,39.2,Tidak Layak
2.2,5.28,4.4,82.7,39.2,Tidak Layak
2.22,5.32,4.38,82.8,39.1,Tidak Layak
2.22,5.3,4.42,82.8,39.0,Tidak Layak
2.22,5.32,4.36,82.8,39.1,Tidak Layak
2.22,5.37,4.38,82.4,39.1,Tidak Layak
2.2,5.32,4.42,82.1,39.0,Tidak Layak
2.2,5.37,4.38,82.2,39.0,Tidak Layak
2.22,5.34,4.42,82.3,39.0,Tidak Layak
2.22,5.34,4.38,82.4,39.0,Tidak Layak
2.22,5.39,4.42,81.7,38.9,Tidak Layak
2.22,5.37,4.4,81.8,38.9,Tidak Layak
2.22,5.37,4.38,81.7,38.9,Tidak Layak
2.22,5.34,4.38,82.0,38.9,Tidak Layak
2.22,5.39,4.4,82.0,38.8,Tidak Layak
2.23,5.37,4.38,82.0,38.8,Tidak Layak
2.23,5.41,4.42,82.0,38.8,Tidak Layak
2.23,5.48,4.44,81.9,38.6,Tidak Layak
2.23,5.48,4.46,81.4,38.8,Tidak Layak
2.23,5.46,4.44,81.4,38.8,Tidak Layak
2.24,5.48,4.52,81.3,38.7,Tidak Layak
2.23,5.46,4.48,81.5,38.6,Tidak Layak
2.23,5.51,4.48,81.8,38.6,Tidak Layak
2.24,5.51,4.44,82.2,38.6,Tidak Layak
2.24,5.48,4.42,82.1,38.6,Tidak Layak
2.22,5.48,4.48,82.2,38.5,Tidak Layak
2.23,5.48,4.46,82.3,38.5,Tidak Layak
2.23,5.48,4.44,82.5,38.5,Tidak Layak
2.24,5.51,4.42,82.5,38.6,Tidak Layak
2.23,5.53,4.48,82.4,38.5,Tidak Layak
2.24,5.48,4.46,82.3,38.4,Tidak Layak
2.24,5.48,4.46,82.3,38.3,Tidak Layak
2.24,5.51,4.44,82.5,38.4,Tidak Layak
2.23,5.51,4.46,82.5,38.4,Tidak Layak
2.23,5.53,4.48,82.5,38.5,Tidak Layak
2.24,5.53,4.44,82.7,38.5,Tidak Layak
2.23,5.51,4.42,82.7,38.5,Tidak Layak
2.24,5.53,4.48,82.9,38.4,Tidak Layak
2.24,5.53,4.46,82.8,38.2,Tidak Layak
2.23,5.51,4.46,83.0,38.4,Tidak Layak
2.23,5.48,4.4,83.0,38.4,Tidak Layak
2.24,5.51,4.4,83.0,38.4,Tidak Layak
2.23,5.51,4.46,83.0,38.5,Tidak Layak
2.23,5.48,4.44,83.0,38.4,Tidak Layak
2.24,5.46,4.4,83.0,38.4,Tidak Layak
2.24,5.48,4.42,82.9,38.5,Tidak Layak
2.23,5.53,4.44,82.8,38.4,Tidak Layak
2.23,5.53,4.44,82.8,38.4,Tidak Layak
2.22,5.48,4.4,82.5,38.4,Tidak Layak
2.24,5.48,4.44,82.5,38.4,Tidak Layak
2.23,5.48,4.44,82.5,38.4,Tidak Layak
2.24,5.51,4.4,82.5,38.5,Tidak Layak
2.23,5.58,4.44,82.5,38.5,Tidak Layak
2.24,5.6,4.42,82.4,38.4,Tidak Layak
2.24,5.53,4.42,82.5,38.4,Tidak Layak
2.24,5.55,4.42,82.4,38.4,Tidak Layak
2.24,5.55,4.42,82.4,38.4,Tidak Layak
2.23,5.55,4.44,82.4,38.4,Tidak Layak
2.23,5.48,4.48,82.6,38.4,Tidak Layak
2.24,5.55,4.44,82.6,38.5,Tidak Layak
2.26,5.58,4.46,82.5,38.4,Tidak Layak
2.24,5.53,4.44,82.4,38.4,Tidak Layak
2.24,5.6,4.46,82.5,38.4,Tidak Layak
2.24,5.55,4.44,82.6,38.3,Tidak Layak
2.26,5.55,4.44,82.7,38.3,Tidak Layak
2.26,5.55,4.46,82.8,38.3,Tidak Layak
2.24,5.55,4.44,82.9,38.2,Tidak Layak
2.24,5.55,4.46,82.7,38.3,Tidak Layak
2.26,5.58,4.46,82.5,38.3,Tidak Layak
2.24,5.58,4.5,82.6,38.3,Tidak Layak
2.24,5.53,4.44,82.7,38.3,Tidak Layak
2.26,5.6,4.5,82.6,38.3,Tidak Layak
2.26,5.6,4.48,82.6,38.3,Tidak Layak
2.26,5.6,4.46,82.7,38.3,Tidak Layak
2.24,5.53,4.46,82.8,38.3,Tidak Layak
2.26,5.58,4.48,82.8,38.3,Tidak Layak
2.24,5.53,4.48,82.9,38.3,Tidak Layak
2.24,5.53,4.46,82.9,38.3,Tidak Layak
2.26,5.55,4.44,82.9,38.3,Tidak Layak
2.26,5.53,4.44,82.8,38.3,Tidak Layak
2.26,5.55,4.46,82.8,38.4,Tidak Layak
2.24,5.53,4.48,82.9,38.4,Tidak Layak
2.26,5.55,4.48,82.8,38.4,Tidak Layak
2.24,5.53,4.42,82.8,38.4,Tidak Layak
2.26,5.53,4.44,82.8,38.5,Tidak Layak
2.23,5.55,4.48,82.8,38.4,Tidak Layak
2.26,5.55,4.5,82.7,38.4,Tidak Layak
2.26,5.55,4.46,82.7,38.5,Tidak Layak
2.26,5.53,4.5,82.5,38.5,Tidak Layak
2.26,5.62,4.48,82.6,38.4,Tidak Layak
2.26,5.6,4.48,82.5,38.4,Tidak Layak
2.26,5.62,4.48,82.6,38.4,Tidak Layak
2.24,5.58,4.44,82.8,38.4,Tidak Layak
2.24,5.58,4.42,82.8,38.4,Tidak Layak
2.26,5.6,4.44,83.0,38.4,Tidak Layak
2.24,5.58,4.42,83.0,38.4,Tidak Layak
2.24,5.62,4.48,83.0,38.4,Tidak Layak
2.24,5.62,4.46,83.1,38.5,Tidak Layak
2.24,5.6,4.44,83.1,38.4,Tidak Layak
2.23,5.65,4.5,83.0,38.4,Tidak Layak
2.23,5.6,4.48,83.1,38.4,Tidak Layak
2.23,5.67,4.46,83.1,38.4,Tidak Layak
2.24,5.67,4.48,83.1,38.4,Tidak Layak
2.24,5.65,4.46,83.1,38.4,Tidak Layak
2.24,5.65,4.42,83.1,38.5,Tidak Layak
2.26,5.67,4.46,82.9,38.5,Tidak Layak
2.26,5.67,4.46,82.6,38.4,Tidak Layak
2.24,5.62,4.46,82.6,38.4,Tidak Layak
2.24,5.67,4.5,82.5,38.5,Tidak Layak
2.26,5.67,4.5,82.5,38.4,Tidak Layak
2.27,5.7,4.52,82.4,38.4,Tidak Layak
2.24,5.62,4.54,82.5,38.5,Tidak Layak
2.24,5.62,4.5,82.7,38.4,Tidak Layak
2.26,5.62,4.46,83.0,38.4,Tidak Layak
2.26,5.65,4.5,83.2,38.3,Tidak Layak
2.24,5.6,4.48,83.3,38.3,Tidak Layak
2.24,5.6,4.5,83.4,38.3,Tidak Layak
2.27,5.65,4.46,83.4,38.3,Tidak Layak
2.27,5.62,4.52,83.1,38.2,Tidak Layak
2.24,5.62,4.54,82.9,38.3,Tidak Layak
2.24,5.65,4.54,83.0,38.3,Tidak Layak
2.26,5.23,4.54,83.0,38.3,Tidak Layak
2.26,5.67,4.5,83.1,38.3,Tidak Layak
2.27,5.7,4.52,83.1,38.3,Tidak Layak
2.27,5.74,4.52,83.1,38.2,Tidak Layak
2.27,5.72,4.52,83.0,38.2,Tidak Layak
2.26,5.72,4.57,83.0,38.2,Tidak Layak
2.26,5.7,4.5,83.3,38.3,Tidak Layak
2.26,5.46,4.5,83.4,38.2,Tidak Layak
2.26,5.74,4.54,83.5,38.3,Tidak Layak
2.26,5.67,4.5,83.5,38.3,Tidak Layak
2.26,5.67,4.5,83.5,38.2,Tidak Layak
2.24,5.7,4.5,83.5,38.2,Tidak Layak
2.24,5.74,4.5,83.4,38.3,Tidak Layak
2.26,5.72,4.52,83.4,38.3,Tidak Layak
2.26,5.6,4.48,83.4,38.3,Tidak Layak
2.24,5.74,4.52,83.4,38.3,Tidak Layak
2.27,5.77,4.48,83.3,38.3,Tidak Layak
2.26,5.74,4.5,83.2,38.3,Tidak Layak
2.24,5.65,4.46,83.1,38.5,Tidak Layak
2.26,5.67,4.46,83.1,38.3,Tidak Layak
2.26,5.7,4.44,83.1,38.4,Tidak Layak
2.24,5.46,4.48,83.1,38.4,Tidak Layak
2.26,5.67,4.46,83.0,38.4,Tidak Layak
2.26,5.7,4.5,82.8,38.4,Tidak Layak
2.26,5.67,4.5,82.5,38.4,Tidak Layak
2.29,5.7,4.52,82.4,38.4,Tidak Layak
2.27,5.67,4.57,82.1,38.4,Tidak Layak
2.24,5.65,4.54,82.2,38.3,Tidak Layak
2.26,5.7,4.5,82.4,38.3,Tidak Layak
2.24,5.65,4.5,82.4,38.3,Tidak Layak
2.26,5.65,4.54,82.5,38.3,Tidak Layak
2.26,5.7,4.5,82.5,38.3,Tidak Layak
2.27,5.79,4.52,82.5,38.3,Tidak Layak
2.26,5.67,4.48,82.5,38.3,Tidak Layak
2.24,5.65,4.5,82.5,38.3,Tidak Layak
2.24,5.65,4.52,82.5,38.3,Tidak Layak
2.26,5.7,4.48,82.5,38.3,Tidak Layak
2.26,5.65,4.46,82.5,38.3,Tidak Layak
2.24,5.65,4.52,82.5,38.3,Tidak Layak
2.26,5.67,4.46,82.6,38.4,Tidak Layak
2.24,5.65,4.52,82.6,38.3,Tidak Layak
2.26,5.7,4.5,82.6,38.3,Tidak Layak
2.26,5.67,4.5,82.6,38.4,Tidak Layak
2.24,5.67,4.46,82.4,38.3,Tidak Layak
2.27,5.7,4.48,82.5,38.3,Tidak Layak
2.26,5.7,4.5,82.5,38.3,Tidak Layak
2.26,5.72,4.5,82.5,38.5,Tidak Layak
2.26,5.7,4.52,82.5,38.3,Tidak Layak
2.26,5.7,4.52,82.5,38.3,Tidak Layak
2.27,5.72,4.54,82.3,38.3,Tidak Layak
2.29,5.72,4.52,82.2,38.3,Tidak Layak
2.27,5.65,4.5,82.2,38.2,Tidak Layak
2.24,5.62,4.5,82.4,38.3,Tidak Layak
2.26,5.65,4.54,82.6,38.2,Tidak Layak
2.27,5.65,4.5,82.7,38.2,Tidak Layak
2.24,5.65,4.52,82.7,38.2,Tidak Layak
2.26,5.67,4.48,82.6,38.2,Tidak Layak
2.26,5.65,4.48,82.6,38.3,Tidak Layak
2.26,5.65,4.52,82.7,38.2,Tidak Layak
2.26,5.65,4.52,82.6,38.2,Tidak Layak
2.26,5.65,4.52,82.5,38.4,Tidak Layak
2.24,5.67,4.5,82.5,38.2,Tidak Layak
2.24,5.67,4.52,82.5,38.3,Tidak Layak
2.26,5.65,4.5,82.5,38.2,Tidak Layak
2.26,5.7,4.54,82.3,38.3,Tidak Layak
2.26,5.7,4.5,82.2,38.3,Tidak Layak
2.27,5.77,4.52,82.1,38.3,Tidak Layak
2.24,5.67,4.5,81.9,38.5,Tidak Layak
2.26,5.7,4.48,82.0,38.2,Tidak Layak
2.26,5.67,4.52,82.1,38.3,Tidak Layak
2.26,5.7,4.5,82.2,38.3,Tidak Layak
2.24,5.77,4.5,82.0,38.3,Tidak Layak
2.26,5.72,4.54,81.9,38.2,Tidak Layak
2.26,5.72,4.52,81.7,38.2,Tidak Layak
2.27,5.74,4.52,81.9,38.2,Tidak Layak
2.26,5.67,4.52,81.9,38.2,Tidak Layak
2.26,5.7,4.52,82.0,38.2,Tidak Layak
2.27,5.72,4.52,82.0,38.2,Tidak Layak
2.26,5.72,4.5,82.1,38.2,Tidak Layak
2.26,5.72,4.5,82.1,38.2,Tidak Layak
2.24,5.67,4.52,82.1,38.3,Tidak Layak
2.26,5.72,4.52,82.1,38.2,Tidak Layak
2.27,5.72,4.52,82.1,38.2,Tidak Layak
2.29,5.74,4.54,82.0,38.2,Tidak Layak
2.26,5.7,4.5,81.8,38.2,Tidak Layak
2.26,5.67,4.5,81.9,38.2,Tidak Layak
2.27,5.74,4.54,82.0,38.3,Tidak Layak
2.29,5.74,4.54,81.8,38.2,Tidak Layak
2.29,5.84,4.59,81.6,38.2,Tidak Layak
2.3,5.77,4.54,81.5,38.1,Tidak Layak
2.27,5.77,4.54,81.7,38.2,Tidak Layak
2.27,5.74,4.57,81.9,38.1,Tidak Layak
2.27,5.74,4.54,82.0,38.0,Tidak Layak
2.27,5.74,4.57,82.1,38.1,Tidak Layak
2.26,5.72,4.57,82.2,38.0,Tidak Layak
2.29,5.79,5.15,82.3,38.1,Tidak Layak
2.27,5.79,4.54,82.3,38.1,Tidak Layak
2.3,5.74,4.69,82.2,38.1,Tidak Layak
2.29,5.77,4.73,82.2,38.1,Tidak Layak
2.26,5.74,4.71,82.1,38.1,Tidak Layak
2.26,5.72,4.69,82.0,38.2,Tidak Layak
2.26,5.77,4.71,82.0,38.2,Tidak Layak
2.22,5.74,4.73,82.0,38.1,Tidak Layak
2.27,5.77,4.67,82.0,38.1,Tidak Layak
2.24,5.7,4.59,82.0,38.1,Tidak Layak
2.29,5.79,4.59,82.0,38.2,Tidak Layak
2.26,5.72,4.52,81.9,38.1,Tidak Layak
2.26,5.77,4.54,82.0,38.1,Tidak Layak
2.26,5.77,4.52,82.0,38.1,Tidak Layak
2.26,5.6,4.54,82.1,38.2,Tidak Layak
2.26,5.79,4.54,82.2,38.1,Tidak Layak
2.27,5.82,4.54,82.0,38.1,Tidak Layak
2.27,5.79,4.54,81.8,38.1,Tidak Layak
2.27,5.79,4.57,81.1,37.7,Tidak Layak
2.27,5.77,4.54,81.6,38.1,Tidak Layak
2.29,5.82,4.57,81.7,38.1,Tidak Layak
2.27,5.77,4.54,81.8,38.1,Tidak Layak
2.27,5.82,4.57,82.0,38.1,Tidak Layak
2.29,5.86,4.61,81.9,38.0,Tidak Layak
2.29,5.84,4.61,81.9,38.0,Tidak Layak
2.27,5.84,4.61,82.0,38.0,Tidak Layak
2.27,5.77,4.57,82.2,38.0,Tidak Layak
2.26,5.82,4.61,82.4,38.0,Tidak Layak
2.29,5.79,4.57,82.4,38.0,Tidak Layak
2.27,5.84,4.59,82.4,38.0,Tidak Layak
2.27,5.79,4.59,82.3,38.0,Tidak Layak
2.29,5.84,4.59,82.2,38.1,Tidak Layak
2.29,5.84,4.57,82.2,38.1,Tidak Layak
2.26,5.77,4.57,82.2,38.1,Tidak Layak
2.27,5.79,4.54,82.2,38.1,Tidak Layak
2.27,5.82,4.54,82.0,38.0,Tidak Layak
2.27,5.79,4.54,82.0,38.1,Tidak Layak
2.27,5.82,4.54,82.0,38.0,Tidak Layak
2.27,5.86,4.59,82.0,38.0,Tidak Layak
2.22,6.48,4.59,82.0,38.0,Tidak Layak
2.29,5.89,4.63,81.8,38.0,Tidak Layak
2.29,5.91,4.65,81.7,38.1,Tidak Layak
2.3,5.94,4.63,81.5,38.1,Tidak Layak
2.29,5.94,4.65,81.0,37.9,Tidak Layak
2.3,5.89,4.63,81.7,38.0,Tidak Layak
2.29,5.91,4.65,81.8,38.0,Tidak Layak
2.3,5.94,4.67,81.9,38.0,Tidak Layak
2.32,5.96,4.69,81.4,37.8,Tidak Layak
2.32,5.96,4.67,81.5,37.9,Tidak Layak
2.29,5.89,4.67,81.9,37.8,Tidak Layak
2.32,5.96,4.67,82.2,37.8,Tidak Layak
2.29,5.89,4.69,82.2,37.8,Tidak Layak
2.27,5.86,4.67,82.4,37.8,Tidak Layak
2.27,5.89,4.67,82.4,37.8,Tidak Layak
2.29,5.89,4.63,82.5,37.8,Tidak Layak
2.29,5.84,4.61,82.6,37.8,Tidak Layak
2.29,5.86,4.61,82.6,37.8,Tidak Layak
2.27,5.84,4.59,82.6,37.8,Tidak Layak
2.27,5.86,4.63,82.6,37.8,Tidak Layak
2.29,5.89,4.59,82.6,37.8,Tidak Layak
2.3,5.89,4.61,82.4,37.9,Tidak Layak
2.27,5.86,4.65,82.2,37.9,Tidak Layak
2.29,5.86,4.63,82.0,37.9,Tidak Layak
2.29,5.89,4.61,82.1,37.9,Tidak Layak
2.27,5.86,4.63,82.1,37.9,Tidak Layak
2.29,5.91,4.61,82.1,37.9,Tidak Layak
2.29,5.89,4.63,81.9,37.9,Tidak Layak
2.3,5.94,4.63,81.7,37.9,Tidak Layak
2.29,5.91,4.65,81.8,37.8,Tidak Layak
2.29,5.86,4.63,82.0,37.9,Tidak Layak
2.29,5.91,4.65,82.0,37.9,Tidak Layak
2.3,5.94,4.65,81.9,37.8,Tidak Layak
2.3,5.91,4.63,81.8,37.8,Tidak Layak
2.27,5.89,4.63,82.0,37.8,Tidak Layak
2.3,5.89,4.63,82.2,37.8,Tidak Layak
2.29,5.84,4.61,82.4,37.5,Tidak Layak
2.3,5.91,4.67,82.4,37.8,Tidak Layak
2.29,5.91,4.63,82.2,37.8,Tidak Layak
2.3,5.91,4.65,82.2,37.8,Tidak Layak
2.3,5.94,4.67,82.0,37.8,Tidak Layak
2.32,5.94,4.65,82.0,37.8,Tidak Layak
2.3,6.01,4.71,81.6,37.8,Tidak Layak
2.3,5.94,4.67,81.7,37.8,Tidak Layak
2.29,5.94,4.69,81.8,37.7,Tidak Layak
2.32,5.99,4.67,81.9,37.7,Tidak Layak
2.32,5.99,4.71,81.8,37.7,Tidak Layak
2.32,6.01,4.73,82.0,37.6,Tidak Layak
2.3,5.94,4.69,81.9,37.6,Tidak Layak
2.3,5.99,4.73,82.1,37.7,Tidak Layak
2.3,5.91,4.67,82.2,37.6,Tidak Layak
2.32,6.01,4.73,82.3,37.6,Tidak Layak
2.29,5.94,4.71,82.2,37.6,Tidak Layak
2.32,5.96,4.71,82.2,37.6,Tidak Layak
2.32,5.96,4.71,82.1,37.6,Tidak Layak
2.3,5.96,4.71,82.0,37.6,Tidak Layak
2.32,5.99,4.73,82.1,37.5,Tidak Layak
2.29,5.99,4.71,82.3,37.5,Tidak Layak
2.32,5.99,4.73,82.4,37.5,Tidak Layak
2.32,5.99,4.71,82.5,37.5,Tidak Layak
2.32,5.99,4.75,82.5,37.5,Tidak Layak
2.3,5.99,4.75,82.6,37.5,Tidak Layak
2.3,5.96,4.71,82.6,37.5,Tidak Layak
2.32,5.99,4.71,82.5,37.5,Tidak Layak
2.3,5.94,4.73,82.6,37.5,Tidak Layak
2.3,5.94,4.71,82.7,37.5,Tidak Layak
2.3,5.94,4.67,82.8,37.5,Tidak Layak
2.29,5.96,4.73,82.9,37.5,Tidak Layak
2.29,5.94,4.69,82.8,37.5,Tidak Layak
2.29,5.91,4.69,82.6,37.6,Tidak Layak
2.3,5.94,4.73,82.4,37.6,Tidak Layak
2.29,5.89,4.69,82.4,37.6,Tidak Layak
2.3,5.94,4.71,82.3,37.6,Tidak Layak
2.3,5.96,4.73,82.2,37.6,Tidak Layak
2.29,5.96,4.69,82.0,37.6,Tidak Layak
2.32,5.94,4.69,82.2,37.6,Tidak Layak
2.3,5.94,4.69,82.2,37.6,Tidak Layak
2.29,5.94,4.69,82.1,37.6,Tidak Layak
2.29,5.89,4.67,82.2,37.6,Tidak Layak
2.3,5.91,4.67,82.3,37.6,Tidak Layak
2.3,5.91,4.69,82.2,37.7,Tidak Layak
2.3,5.91,4.69,82.0,37.6,Tidak Layak
2.3,5.96,4.67,82.1,37.6,Tidak Layak
2.3,5.94,4.73,82.0,37.6,Tidak Layak
2.29,5.89,4.69,82.1,37.6,Tidak Layak
2.3,5.89,4.67,82.1,37.6,Tidak Layak
2.29,5.94,4.69,82.0,37.7,Tidak Layak
2.3,5.91,4.67,81.8,37.7,Tidak Layak
2.3,5.96,4.71,81.8,37.7,Tidak Layak
2.3,5.89,4.67,81.7,37.6,Tidak Layak
2.3,5.89,4.67,81.8,37.6,Tidak Layak
2.32,5.91,4.71,81.9,37.6,Tidak Layak
2.29,5.86,4.65,82.0,37.6,Tidak Layak
2.29,5.89,4.67,81.9,37.6,Tidak Layak
2.29,5.86,4.67,81.9,37.6,Tidak Layak
2.3,6.01,4.69,81.9,37.6,Tidak Layak
2.32,6.01,4.73,81.5,37.6,Tidak Layak
2.3,5.96,4.75,81.5,37.6,Tidak Layak
2.29,5.91,4.71,81.6,37.6,Tidak Layak
2.29,5.96,4.71,81.9,37.6,Tidak Layak
2.27,5.91,4.67,82.0,37.6,Tidak Layak
2.29,5.96,4.71,82.0,37.6,Tidak Layak
2.3,5.89,4.67,82.0,37.6,Tidak Layak
2.32,5.91,4.67,82.1,37.6,Tidak Layak
2.26,5.94,4.69,82.1,37.6,Tidak Layak
2.29,5.89,4.75,82.1,37.6,Tidak Layak
2.3,5.91,4.73,82.1,37.6,Tidak Layak
2.3,5.91,4.67,82.1,37.6,Tidak Layak
2.29,5.91,4.69,82.1,37.6,Tidak Layak
2.29,5.89,4.69,82.0,37.6,Tidak Layak
2.32,5.94,4.73,82.1,37.6,Tidak Layak
2.29,5.99,4.71,81.6,37.6,Tidak Layak
2.29,5.94,4.67,81.9,37.6,Tidak Layak
2.3,5.94,4.73,82.0,37.6,Tidak Layak
2.3,5.94,4.73,82.1,37.7,Tidak Layak
2.29,5.94,4.71,82.1,37.6,Tidak Layak
2.29,5.94,4.73,82.1,37.6,Tidak Layak
2.3,5.89,4.67,82.0,37.6,Tidak Layak
2.3,5.86,4.71,82.0,37.6,Tidak Layak
2.3,5.89,4.69,82.0,37.7,Tidak Layak
2.27,5.89,4.69,82.0,37.7,Tidak Layak
2.3,5.89,4.71,82.0,37.7,Tidak Layak
2.29,5.89,4.67,82.0,37.7,Tidak Layak
2.3,5.94,4.69,81.9,37.7,Tidak Layak
2.29,5.94,4.71,81.8,37.7,Tidak Layak
2.3,5.91,4.73,81.8,37.7,Tidak Layak
2.27,5.89,4.67,81.8,37.7,Tidak Layak
2.3,5.89,4.71,81.7,37.7,Tidak Layak
2.29,5.94,4.71,81.8,37.7,Tidak Layak
2.29,5.89,4.69,81.8,37.7,Tidak Layak
2.27,5.84,4.71,81.8,37.7,Tidak Layak
2.3,5.86,4.69,81.8,37.7,Tidak Layak
2.27,5.89,4.69,81.8,37.7,Tidak Layak
2.27,5.84,4.67,81.8,37.7,Tidak Layak
2.27,5.84,4.67,81.8,37.7,Tidak Layak
2.3,5.89,4.65,81.8,37.7,Tidak Layak
2.27,5.86,4.69,81.9,37.8,Tidak Layak
2.29,5.89,4.69,81.9,37.8,Tidak Layak
2.27,5.84,4.67,81.9,37.8,Tidak Layak
2.29,5.86,4.67,82.0,37.8,Tidak Layak
2.19,5.82,4.65,82.0,37.8,Tidak Layak
2.27,5.86,4.67,82.0,37.8,Tidak Layak
2.3,5.86,4.65,82.0,37.8,Tidak Layak
2.29,5.89,4.67,82.0,37.8,Tidak Layak
2.27,5.84,4.67,82.0,37.8,Tidak Layak
2.27,5.84,4.63,82.0,37.8,Tidak Layak
2.27,5.89,4.67,82.0,37.8,Tidak Layak
2.27,5.86,4.63,82.0,37.8,Tidak Layak
2.3,5.86,4.65,82.0,37.8,Tidak Layak
2.29,5.91,4.69,81.9,37.8,Tidak Layak
2.3,5.89,4.67,81.7,37.8,Tidak Layak
2.29,5.91,4.71,81.7,37.8,Tidak Layak
2.29,5.89,4.67,81.9,37.9,Tidak Layak
2.29,5.91,4.71,82.0,37.8,Tidak Layak
2.3,5.94,4.71,82.0,37.8,Tidak Layak
2.29,5.91,4.69,81.9,37.8,Tidak Layak
2.3,5.94,4.67,81.9,37.8,Tidak Layak
2.3,5.89,4.67,81.9,37.8,Tidak Layak
2.3,5.89,4.67,82.0,37.8,Tidak Layak
2.27,5.91,4.71,82.1,37.8,Tidak Layak
2.3,5.89,4.67,82.1,37.8,Tidak Layak
2.29,5.89,4.65,82.1,37.7,Tidak Layak
2.29,5.86,4.65,82.2,37.7,Tidak Layak
2.29,5.89,4.65,82.2,37.8,Tidak Layak
2.29,5.91,4.69,82.2,37.8,Tidak Layak
2.22,5.91,4.67,82.2,37.8,Tidak Layak
2.27,5.89,4.69,82.2,37.8,Tidak Layak
2.29,5.91,4.67,82.2,37.8,Tidak Layak
2.3,5.91,4.63,82.2,37.8,Tidak Layak
2.29,5.89,4.67,82.2,37.8,Tidak Layak
2.27,5.91,4.69,82.3,37.8,Tidak Layak
2.27,5.86,4.63,82.3,37.8,Tidak Layak
2.29,5.84,4.63,82.3,37.8,Tidak Layak
2.29,5.86,4.63,82.4,37.8,Tidak Layak
2.27,5.89,4.67,82.4,37.8,Tidak Layak
2.27,5.86,4.63,82.4,37.9,Tidak Layak
2.29,5.84,4.65,82.4,37.9,Tidak Layak
2.27,5.84,4.63,82.4,37.9,Tidak Layak
2.27,5.89,4.65,82.4,37.9,Tidak Layak
2.26,5.86,4.63,82.5,37.9,Tidak Layak
2.26,5.86,4.67,82.4,37.9,Tidak Layak
2.26,5.84,4.63,82.4,37.9,Tidak Layak
2.27,5.89,4.67,82.4,37.9,Tidak Layak
2.29,5.89,4.67,82.4,37.9,Tidak Layak
2.27,5.86,4.67,83.0,38.0,Tidak Layak
2.27,5.89,4.63,83.0,38.0,Tidak Layak
2.27,5.84,4.63,83.0,38.0,Tidak Layak
2.27,5.89,4.65,82.9,38.1,Tidak Layak
2.27,5.89,4.67,82.9,38.0,Tidak Layak
2.26,5.84,4.63,82.9,38.0,Tidak Layak
2.27,5.89,4.67,82.9,38.0,Tidak Layak
2.27,5.89,4.67,82.9,38.0,Tidak Layak
2.27,5.89,4.67,82.9,38.1,Tidak Layak
2.24,5.84,4.65,82.9,38.0,Tidak Layak
2.26,5.84,4.69,83.0,38.0,Tidak Layak
2.27,5.89,4.69,82.9,38.1,Tidak Layak
2.26,5.86,4.67,82.9,38.1,Tidak Layak
2.27,5.89,4.67,82.9,38.1,Tidak Layak
2.27,5.91,4.69,82.8,38.1,Tidak Layak
2.27,5.91,4.67,82.8,38.1,Tidak Layak
2.27,5.86,4.65,82.8,38.1,Tidak Layak
2.27,5.91,4.69,83.0,38.1,Tidak Layak
2.29,5.91,4.65,83.1,38.1,Tidak Layak
2.27,5.91,4.67,83.0,38.1,Tidak Layak
2.27,5.89,4.65,83.1,38.1,Tidak Layak
2.29,5.89,4.63,83.1,38.2,Tidak Layak
2.29,5.89,4.65,83.2,38.1,Tidak Layak
2.29,5.86,4.69,83.2,38.0,Tidak Layak
2.26,5.84,4.67,83.2,38.0,Tidak Layak
2.27,5.86,4.63,83.4,38.2,Tidak Layak
2.27,5.86,4.69,83.4,38.1,Tidak Layak
2.23,5.89,4.4,83.5,38.1,Tidak Layak
2.27,5.91,4.67,83.5,38.1,Tidak Layak
2.26,5.91,4.67,83.5,38.1,Tidak Layak
2.29,5.91,4.65,83.5,38.1,Tidak Layak
2.27,5.89,4.65,83.4,38.1,Tidak Layak
2.27,5.89,4.63,83.4,38.2,Tidak Layak
2.29,5.91,4.65,83.5,38.1,Tidak Layak
2.27,5.86,4.69,83.4,38.1,Tidak Layak
2.27,5.91,4.69,83.4,38.2,Tidak Layak
