timestamp,suhu,kelembapan,mq135,mq3,mq2,label
01/12/2025 14:00,32.6,84.0,1045,1821,208,Layak
01/12/2025 14:00,32.6,83.3,1015,1818,208,Layak
01/12/2025 14:00,32.6,83.3,989,1815,207,Layak
01/12/2025 14:01,32.6,86.3,995,1817,208,Layak
01/12/2025 14:01,32.6,85.0,1023,1811,208,Layak
01/12/2025 14:01,32.6,83.5,1018,1814,208,Layak
01/12/2025 14:02,32.6,82.2,1035,1814,209,Layak
01/12/2025 14:02,32.6,82.7,1033,1821,212,Layak
01/12/2025 14:03,32.6,81.9,1037,1820,208,Layak
01/12/2025 14:03,32.6,84.0,1014,1822,208,Layak
01/12/2025 14:03,32.6,83.3,1022,1812,208,Layak
01/12/2025 14:04,32.6,84.4,1015,1819,213,Layak
01/12/2025 14:04,32.6,84.7,1041,1820,208,Layak
01/12/2025 14:04,32.6,83.5,1011,1817,209,Layak
01/12/2025 14:05,32.6,82.7,1041,1825,208,Layak
01/12/2025 14:05,32.6,81.6,1040,1819,202,Layak
01/12/2025 14:06,32.6,83.5,1068,1821,209,Layak
01/12/2025 14:06,32.6,81.6,1055,1829,208,Layak
01/12/2025 14:06,32.6,81.3,1051,1814,208,Layak
01/12/2025 14:07,32.6,82.1,1053,1823,208,Layak
01/12/2025 14:07,32.6,81.4,1023,1823,207,Layak
01/12/2025 14:07,32.6,80.9,1040,1823,208,Layak
01/12/2025 14:08,32.6,82.0,1011,1824,207,Layak
01/12/2025 14:08,32.6,81.9,998,1835,208,Layak
01/12/2025 14:09,32.6,81.9,988,1808,209,Layak
01/12/2025 14:09,32.6,82.6,976,1808,204,Layak
01/12/2025 14:09,32.6,82.4,1008,1815,207,Layak
01/12/2025 14:10,32.6,82.2,976,1821,204,Layak
01/12/2025 14:10,32.6,80.9,1008,1821,207,Layak
01/12/2025 14:10,32.6,82.0,1005,1821,208,Layak
01/12/2025 14:11,32.6,81.6,1015,1827,208,Layak
01/12/2025 14:11,32.6,82.3,1018,1823,209,Layak
01/12/2025 14:12,32.6,81.6,1009,1821,160,Layak
01/12/2025 14:12,32.6,81.3,1008,1823,208,Layak
01/12/2025 14:12,32.6,80.3,1018,1823,208,Layak
01/12/2025 14:13,32.6,80.5,1006,1821,207,Layak
01/12/2025 14:13,32.6,81.9,975,1829,210,Layak
01/12/2025 14:13,32.6,81.6,950,1829,210,Layak
01/12/2025 14:14,32.6,81.9,943,1823,207,Layak
01/12/2025 14:14,32.6,82.0,963,1819,215,Layak
01/12/2025 14:15,32.6,82.8,988,1825,207,Layak
01/12/2025 14:15,32.6,80.5,991,1829,209,Layak
01/12/2025 14:15,32.7,81.0,983,1830,205,Layak
01/12/2025 14:16,32.7,83.1,969,1824,209,Layak
01/12/2025 14:16,32.7,80.7,991,1825,192,Layak
01/12/2025 14:16,32.7,81.3,976,1833,209,Layak
01/12/2025 14:17,32.7,82.4,955,1828,208,Layak
01/12/2025 14:17,32.7,81.2,927,1824,203,Layak
01/12/2025 14:18,32.6,81.6,941,1827,205,Layak
01/12/2025 14:18,32.6,81.5,927,1827,208,Layak
01/12/2025 14:18,32.6,82.3,926,1839,210,Layak
01/12/2025 14:19,32.6,82.8,912,1831,208,Layak
01/12/2025 14:19,32.7,81.5,929,1830,208,Layak
01/12/2025 14:19,32.7,82.9,926,1831,197,Layak
01/12/2025 14:20,32.7,83.1,931,1840,208,Layak
01/12/2025 14:20,32.7,81.4,923,1837,208,Layak
01/12/2025 14:21,32.7,80.5,909,1831,206,Layak
01/12/2025 14:21,32.7,80.4,910,1835,210,Layak
01/12/2025 14:21,32.6,81.5,925,1827,204,Layak
01/12/2025 14:22,32.6,80.5,919,1827,204,Layak
01/12/2025 14:22,32.6,82.4,887,1840,202,Layak
01/12/2025 14:22,32.6,82.2,893,1825,207,Layak
01/12/2025 14:23,32.6,81.2,892,1824,206,Layak
01/12/2025 14:23,32.6,81.7,907,1825,204,Layak
01/12/2025 14:24,32.6,81.1,908,1823,205,Layak
01/12/2025 14:24,32.6,84.5,894,1818,201,Layak
01/12/2025 14:24,32.6,80.9,897,1822,208,Layak
01/12/2025 14:25,32.6,79.8,881,1819,220,Layak
01/12/2025 14:25,32.6,80.5,941,1825,206,Layak
01/12/2025 14:25,32.6,80.4,944,1826,208,Layak
01/12/2025 14:26,32.6,82.1,945,1837,206,Layak
01/12/2025 14:26,32.6,82.2,901,1828,154,Layak
01/12/2025 14:27,32.6,81.3,932,1835,217,Layak
01/12/2025 14:27,32.6,80.6,912,1827,207,Layak
01/12/2025 14:27,32.6,80.1,908,1831,202,Layak
01/12/2025 14:28,32.6,84.6,912,1834,207,Layak
01/12/2025 14:28,32.6,82.3,917,1835,201,Layak
01/12/2025 14:28,32.6,80.8,944,1840,203,Layak
01/12/2025 14:29,32.6,82.1,943,1837,208,Layak
01/12/2025 14:29,32.6,81.5,928,1838,203,Layak
01/12/2025 14:30,32.6,80.9,951,1840,206,Layak
01/12/2025 14:30,32.6,80.3,936,1840,206,Layak
01/12/2025 14:30,32.6,80.5,959,1841,205,Layak
01/12/2025 14:31,32.6,82.8,951,1835,206,Layak
01/12/2025 14:31,32.6,80.6,944,1840,204,Layak
